# Modified from files "genes.fpkm_tracking" and "0_XLOC-LOC_ID_Conversion.txt"
gene_ID	E_38_FPKM	E_51_FPKM	C_38_FPKM	C_51_FPKM
XLOC_022390	161.568	106.947	232.423	65.7549
XLOC_022392	1003.46	371.57	1036.68	246.831
XLOC_022401	153.136	176.508	61.21	92.9289
XLOC_022409	122.775	182.762	76.0927	81.3817
XLOC_022415	487.168	487.392	413.016	327.216
XLOC_022417	322.848	472.64	251.361	280.555
XLOC_022451	115.3	133.677	62.049	151.724
XLOC_022470	88.1584	157.809	90.2334	32.7433
XLOC_022498	286.212	123.303	304.194	148.893
XLOC_022499	289.307	67.3494	182.339	46.9047
XLOC_022522	190.928	85.4966	60.7021	93.2587
XLOC_022523	1331.29	835.35	576.976	811.284
XLOC_022528	281.332	324.426	231.811	1210.73
XLOC_022529	238.052	441.158	192.831	715.942
XLOC_022530	217.819	308.702	57.9167	485.527
XLOC_022531	748.058	515.033	363.745	3324.69
XLOC_022536	1240.03	896.093	1553.84	1102.77
XLOC_022538	341.402	290.19	357.09	570.053
XLOC_022550	77.0359	129.496	136.7	158.737
XLOC_022554	361.06	397.193	299.666	197.237
XLOC_022555	629.095	380.748	356.741	248.855
XLOC_022605	85.5275	216.04	56.9991	18.539
XLOC_022616	967.299	422.738	507.759	331.476
XLOC_022632	213.081	72.486	478.883	172.498
XLOC_022635	5012.47	559.858	3469.62	688.133
XLOC_022636	766.523	105.516	696.897	141.38
XLOC_022648	119.357	34.4132	115.861	101.54
XLOC_022655	555.915	104.318	1084.98	97.6289
XLOC_022667	338.128	258.138	185.171	226.081
XLOC_022692	38.7448	0	0	2.32121
XLOC_022711	63.4831	368.079	0	192.805
XLOC_022731	1785.62	1887.55	2550.76	2071.21
XLOC_022732	368.862	245.764	633.071	561.221
XLOC_022746	9206.21	2086.49	8652.61	3491.12
XLOC_022756	1.93708	0	1.42322	8.82486
XLOC_022757	111.179	65.9569	122.358	71.0883
XLOC_022761	554.634	1238.57	439.812	0
XLOC_022773	650.823	238.188	901.243	231.436
XLOC_022774	1178.72	1047.34	3358.83	1180.44
XLOC_022791	473.133	299.212	390.38	358.638
XLOC_022843	280.555	343.419	473.137	472.625
XLOC_022872	103.662	372.333	60.7147	56.9289
XLOC_022890	0	32.4844	7.77854	44.761
XLOC_022897	183.487	348.475	164.35	276.751
XLOC_022898	530.653	375.211	797.305	631.169
XLOC_022908	2955.35	1468.98	2392.89	2842.12
XLOC_022909	163.307	332.416	214.523	362.872
XLOC_022910	253.41	1997.73	427.462	734.692
XLOC_022956	473.764	282.63	341.981	405.537
XLOC_022983	4484.14	4892.49	5578.51	3251.42
XLOC_023008	2922.72	2672.91	4636.39	1952.06
XLOC_023013	67.6539	43.3202	271.338	70.0083
XLOC_023017	74.9693	694.814	0	573.666
XLOC_023022	240.148	64.7908	383.301	293.173
XLOC_023040	1538.92	1152.32	1935.7	1039.77
XLOC_023043	1084.85	1351.84	1735.98	874.233
XLOC_023051	313.981	437.623	300.779	249.652
XLOC_023061	191.149	224.765	106.679	142.18
XLOC_023065	11.0121	0	4.9724	5.23125
XLOC_023087	2057.52	2682.75	1855.34	1625.85
XLOC_023112	269.19	171.714	250.088	333.567
XLOC_023116	544.007	537.043	475.319	327.739
XLOC_023135	583.839	190.881	660.519	129.834
XLOC_023138	107.139	27.8939	130.402	32.5105
XLOC_023152	231.667	146.759	127.796	66.0925
XLOC_023153	0	40.5192	0	0
XLOC_023156	95.9849	83.4485	0	109.651
XLOC_023157	320.266	1139.4	791.64	417.062
XLOC_023162	154.966	420.79	52.4133	402.374
XLOC_023179	1570.71	3797.81	1932.74	2253.15
XLOC_023192	410.134	136.174	488.386	105.019
XLOC_023206	647.986	102.608	623.557	290.382
XLOC_023220	203.342	0	22.7121	18.8168
XLOC_023224	9.08615	618.128	58.6928	76.5345
XLOC_023237	162.424	217.086	139.153	290.464
XLOC_023255	124.974	295.204	80.9308	228.264
XLOC_023263	1572.76	1450.49	2019.77	2518.69
XLOC_023274	33.4944	22.092	117.275	90.1007
XLOC_023291	242.544	157.582	94.9042	71.6437
XLOC_023297	4676.4	1590.44	2983.22	1367.99
XLOC_023306	572.886	420.966	311.848	238.128
XLOC_023310	92.9326	85.9527	56.7254	122.914
XLOC_023318	753.725	460.692	538.338	441.818
XLOC_023327	116.284	67.7566	163.025	114.733
XLOC_023332	209.391	104.528	240.177	67.4952
XLOC_023333	368.666	66.0712	255.647	157.549
XLOC_023339	247.624	88.4118	190.869	190.733
XLOC_023353	76.5369	25.1692	73.9407	91.5569
XLOC_023363	1022.38	1184.35	2010.29	1566.93
XLOC_023383	235.93	109.679	276.048	145.921
XLOC_023386	327.664	342.36	262.646	153.417
XLOC_023389	207.469	296.39	371.095	234.6
XLOC_023392	666.312	750.195	948.073	1553.95
XLOC_023417	97.7439	63.2093	88.3451	37.8606
XLOC_023420	76.6198	552.841	105.409	191.542
XLOC_023441	218.581	288.632	256.785	184.963
XLOC_023450	197.484	162.756	219.692	100.436
XLOC_023451	4029.01	4322.5	4361.86	3398.9
XLOC_023457	120.42	71.9148	101.075	137.581
XLOC_023484	377.272	335.575	297.799	225.264
XLOC_023499	0	249.297	129.352	29.0557
XLOC_023500	350.573	76.6437	532.535	23.6196
XLOC_023501	332.153	57.2099	380.173	19.7417
XLOC_023502	265.162	39.4508	280.433	7.69324
XLOC_023503	199.645	0	0	0
XLOC_023507	2586.37	585.311	2907.29	486.541
XLOC_023508	141.574	103.459	172.888	70.5136
XLOC_023510	98.1842	13.2984	190.174	72.395
XLOC_023514	202.656	247.304	86.9591	183.801
XLOC_023523	130.425	109.654	85.3869	185.36
XLOC_023544	386.504	1789.82	167.309	701.723
XLOC_023551	150.619	104.151	716.303	580.078
XLOC_023563	108.845	61.7768	115.664	52.2427
XLOC_023582	144.408	167.454	170.039	448.431
XLOC_023583	4516.62	737.799	2174.02	2853.27
XLOC_023584	1031.52	285.632	318.724	571.912
XLOC_023585	74.1296	23.5366	108.979	44.4971
XLOC_023587	1114.52	334.833	1189.16	344.101
XLOC_023589	474.192	134.807	527.384	180.386
XLOC_023591	638.474	1001.89	985.59	3280.01
XLOC_023592	107.435	1096.83	204.584	2463.53
XLOC_023593	814.633	241.612	702.332	643.577
XLOC_023594	27971.1	11533.4	16969.9	10430
XLOC_023597	1003.44	1684.16	704.355	1424.51
XLOC_023624	537.397	181.551	1215.87	545.651
XLOC_023626	49.2533	0	14.0668	99.689
XLOC_023630	371.712	254.153	574.335	275.463
XLOC_023647	265.095	66.4361	185.022	99.4902
XLOC_023648	1448.63	2342.68	1018.29	1200.68
XLOC_023658	506.821	157.736	2431.52	101.021
XLOC_023678	213.284	17.919	348.427	0
XLOC_023681	44.0987	154.973	53.9637	116.941
XLOC_023721	128.902	93.7609	68.3063	232.325
XLOC_023722	3777.93	1062.52	4737.65	1182.83
XLOC_023724	725.232	685.423	890.085	607.498
XLOC_023727	914.814	588.484	209.148	721.498
XLOC_023731	563.144	272.266	236.662	86.1527
XLOC_023733	109.448	0	62.8983	39.836
XLOC_023734	191.05	144.362	188.467	278.591
XLOC_023736	713.824	755.253	1086.85	413.469
XLOC_023740	586.565	479.52	530.494	859.695
XLOC_023742	2252.8	3472.3	2218.84	2000.81
XLOC_023778	855.122	1197.33	550.112	870.546
XLOC_023780	124.2	517.093	109.164	486.823
XLOC_023799	1322.56	993.98	1728.24	880.151
XLOC_023802	3877.58	6370.7	8703.66	7301.98
XLOC_023803	3196.94	2466.07	4485.89	3572.91
XLOC_023804	230.327	200.472	384.463	244.949
XLOC_023818	885.856	1213.43	1059.6	1669.76
XLOC_023821	729.841	1030.81	501.115	798.362
XLOC_023844	149.649	64.4485	128.656	157.57
XLOC_023850	185.703	690.751	0	98.4529
XLOC_023881	751.826	460.356	607.224	369.786
XLOC_023889	403.76	53.6136	344.765	0
XLOC_023939	107.641	128.742	101.159	189.466
XLOC_023941	4942.94	6314.71	3077.17	4369.37
XLOC_023943	19.5677	13.5107	23.5587	36.6553
XLOC_023958	104.396	123.411	211.213	299.793
XLOC_023965	425.652	45.4104	115.072	18.9468
XLOC_023987	301.042	497.489	199.507	527.028
XLOC_024013	458.385	640.397	771.089	668.797
XLOC_024020	3.49448	30.603	0	17.8648
XLOC_024054	61.4276	38.3668	122.069	29.8651
XLOC_024057	241.091	247.71	179.841	127.06
XLOC_024058	446.26	245.493	425.72	349.059
XLOC_024065	1524.69	459.256	3507.43	162.816
XLOC_024067	2598.15	3865.14	3792.9	406.809
XLOC_024073	558.759	414.535	2456.7	166.967
XLOC_024076	997.59	188.826	668.672	199.307
XLOC_024077	140.794	122.477	276.491	134.574
XLOC_024105	4.63337	240.276	24.6518	273.974
XLOC_024106	0	8.71953	0	136.4
XLOC_024108	638.975	1647.04	252.991	1053.74
XLOC_024147	520.826	412.027	621.101	535.112
XLOC_024160	1025.59	1015.95	605.094	694.537
XLOC_024165	10.4686	17.6412	70.6241	4.28267
XLOC_024169	250.365	88.2292	109.476	117.704
XLOC_024204	107.991	30.4696	87.6189	117.92
XLOC_024229	211.993	130.001	187.119	195.696
XLOC_024256	450.561	597.529	208.009	290.143
XLOC_024261	6794.73	6618.53	5010.11	10427.9
XLOC_024267	9655.55	9291.26	16440.6	10546.3
XLOC_024268	18859.9	11315.1	23910.3	14117.4
XLOC_024275	68.1716	168.503	56.7351	32.4081
XLOC_024279	178.696	283.55	128.784	262.502
XLOC_024288	10.5515	38.4919	0	7.41541
XLOC_024300	123.605	93.0134	195.278	174.301
XLOC_024304	513.869	230.606	748.231	1004.93
XLOC_024315	490.867	366.797	732.945	613.949
XLOC_024321	1271.1	1865.17	1242.69	1126.98
XLOC_024329	325.3	382.083	194.897	405.933
XLOC_024330	1179.61	951.944	1073.44	1643.61
XLOC_024331	0	21.5352	0	567.403
XLOC_024332	147.918	730.603	1938.92	149.659
XLOC_024356	3736.39	664.74	1836.7	2065.27
XLOC_024379	0	225.305	61.8712	332.454
XLOC_024381	10390.4	12543.6	9260.59	5225.91
XLOC_024382	450.675	301.833	509.678	202.899
XLOC_024396	740.504	624.882	892.543	1011.53
XLOC_024400	108.841	174.726	155.44	222.193
XLOC_024415	2569.96	557.629	1831.55	1641.2
XLOC_024427	77.2495	140.613	112.577	76.6038
XLOC_024440	147.031	50.929	165.102	99.3437
XLOC_024452	108.519	0	212.808	150.591
XLOC_024470	1497.66	4006.46	1930.57	2846.13
XLOC_024475	627.219	518.284	1123.69	525.865
XLOC_024476	16591.7	5496.37	11853.1	9028.51
XLOC_024478	450.663	907.164	89.9924	420.154
XLOC_024505	53.0863	66.5552	96.8953	145.117
XLOC_024512	8637.98	4118.44	5767.08	6143.82
XLOC_024516	5535.48	608.39	5748.46	2041.49
XLOC_024534	1171.39	1206.9	1015.89	1576.57
XLOC_024543	120.58	113.193	96.8169	76.2648
XLOC_024548	0	0	17.4328	0
XLOC_024553	573.808	980.857	304.914	241.786
XLOC_024555	25.535	46.0894	45.2295	12.4516
XLOC_024576	0	396.75	126.275	363.472
XLOC_024578	94.994	80.2208	130.158	105.225
XLOC_024582	834.615	900.105	1316.87	828.525
XLOC_024583	4313.78	3501.11	5925.48	4322.4
XLOC_024584	1609.88	266.604	867.073	2808.88
XLOC_024598	126.6	67.9053	230.071	54.364
XLOC_024602	250.978	0	58.0938	373.238
XLOC_024640	67.9136	37.0257	114.071	49.1438
XLOC_024642	1680.42	1153.79	487.267	360.938
XLOC_024649	462.03	740.915	576.861	541.823
XLOC_024659	4568.3	12057.1	4855.68	15463.7
XLOC_024662	1195.53	78.5212	676.345	112.446
XLOC_024679	346.496	662.784	1263.04	6.56238
XLOC_024680	606.667	885.565	2947.75	15.6229
XLOC_024681	13.7557	47.1304	11.7514	19.673
XLOC_024685	763.422	1335.98	698.353	1129.42
XLOC_024687	320.259	407.909	181.995	277.023
XLOC_024689	590.8	928.127	476.128	1070.21
XLOC_024719	1274.52	1986.99	1516.36	2639.2
XLOC_024732	208.742	278.39	250.702	328.197
XLOC_024734	6.98923	12.7633	5.92033	33.8515
XLOC_024742	1871.84	430.444	1032.61	297.211
XLOC_024747	13.9222	0	0	146.067
XLOC_024752	28.17	211.983	345.145	182.292
XLOC_024755	41563.5	14178.8	64346.8	22818
XLOC_024763	901.336	852.887	615.323	1558.07
XLOC_024766	577.641	814.199	2062.12	1652.56
XLOC_024800	93.2327	162.614	109.828	62.5666
XLOC_024801	106.026	280.811	479.266	175.436
XLOC_024803	114.771	411.583	358.689	528.294
XLOC_024807	171.457	68.029	182.61	62.7826
XLOC_024824	21.2092	0	47.3358	52.8895
XLOC_024871	52.8949	141.196	33.4037	88.3408
XLOC_024897	97.0618	38.4456	97.645	609.015
XLOC_024905	725.387	432.977	715.525	510.321
XLOC_024906	2893.11	674.084	3528.89	1811.67
XLOC_024913	56.1362	72.3178	125.454	18.5862
XLOC_024917	2566.96	1518.73	4077.76	1888.66
XLOC_024931	3843.11	3871.73	4337.51	2964.01
XLOC_024935	197.62	415.129	240.755	151.422
XLOC_024948	2643.08	1177.45	2077.94	1381.17
XLOC_024962	163.155	275.008	111.39	65.397
XLOC_024967	798.894	631.234	624.129	173.883
XLOC_025000	2133.18	286.369	1889.66	134.687
XLOC_025032	67.5187	40.5037	92.9089	72.1315
XLOC_025055	178.646	309.129	287.157	147.416
XLOC_025074	94841.6	13225.3	64500	11881.4
XLOC_025075	9029.9	1622.41	6080.14	1239.74
XLOC_025076	74227.4	28366.6	43552.5	19601.1
XLOC_025077	22539.4	3504.32	9835.08	2320.57
XLOC_025083	920.851	68.1186	565.827	156.649
XLOC_025086	38.8638	26.3139	87.4577	16.1541
XLOC_025087	60.4871	23.2009	107.558	20.8553
XLOC_025097	895.499	212.98	1146.29	701.919
XLOC_025111	222.466	174.356	99.9088	125.197
XLOC_025113	69.8233	60.5321	122.121	26.2688
XLOC_025132	313.751	513.47	297.103	625.617
XLOC_025134	319.588	508.428	180.938	370.396
XLOC_025137	5167.71	11705.4	5097.16	7754.87
XLOC_025141	228.593	552.959	195.85	472.318
XLOC_025142	295.921	179.088	562.173	1255.38
XLOC_025171	73706.1	130577	103885	117659
XLOC_025187	147.615	200.479	108.624	249.617
XLOC_025189	811.68	615.612	546.034	402.766
XLOC_025226	716.7	1392.99	1654.7	1843.7
XLOC_025236	594.73	1410.25	705.364	1463.69
XLOC_025237	3445.29	1143.52	4574.73	2080.7
XLOC_025253	29.621	6.72433	52.6416	0
XLOC_025275	1330.48	1163.4	1436.6	474.295
XLOC_025281	195.307	507.128	160.389	175.044
XLOC_025288	0	142.861	41.6735	89.6738
XLOC_025310	188.954	730.301	468.86	353.758
XLOC_025331	373.886	589.025	318.677	421.528
XLOC_025340	6.71163	52.9855	0	6.79466
XLOC_025347	316.569	163.878	377.66	247.978
XLOC_025374	203.916	266.637	141.472	160.883
XLOC_025384	544.888	484.941	1003.1	1157.23
XLOC_025404	418.483	480.492	687.938	302.324
XLOC_025418	583.931	1271.04	34.9361	738.841
XLOC_025431	0	114.685	33.4847	364.918
XLOC_025456	2244.86	3415.04	2169.61	2287.75
XLOC_025479	61.0233	7.96144	4.42539	0
XLOC_025485	163.491	147.852	228.712	139.132
XLOC_025490	204.32	327.804	200.917	344.832
XLOC_025500	338.986	408.478	228.802	177.2
XLOC_025501	34.391	0	5.20888	3.54678
XLOC_025515	141.038	0	47.728	11.9144
XLOC_025531	59.4559	74.2875	0	37.036
XLOC_025550	417.308	46.7889	39.1963	40.8192
XLOC_025555	6559.59	23129.8	4034.74	20174.5
XLOC_025581	312.874	554.88	226.928	643.189
XLOC_025584	567.563	753.837	457.636	156.63
XLOC_025598	150.593	106.533	858.276	1862.19
XLOC_025600	96.9143	41.4408	271.208	126.454
XLOC_025604	267.597	76.6615	188.457	85.2764
XLOC_025605	328.222	183.979	343.839	244.855
XLOC_025606	50.2316	334.996	289.664	58.9443
XLOC_025647	93.8365	107.979	101.02	51.3376
XLOC_025662	305.181	106.87	288.342	82.6873
XLOC_025671	431.201	212.856	387.597	430.281
XLOC_025687	119.929	55.8835	130.063	340.082
XLOC_025696	886.001	854.974	1162.46	470.851
XLOC_025752	58.0521	45.6309	136.524	55.3661
XLOC_025754	159.623	202.744	243.571	339.535
XLOC_025769	76113.2	28430.9	82240.2	43545.2
XLOC_025779	415.69	292.318	682.842	345.667
XLOC_025782	0	234.267	71.3353	497.569
XLOC_025793	455.043	548.162	1263.06	881.305
XLOC_025801	1442.07	497.963	2365.47	118.501
XLOC_025822	0	71.0026	66.9909	100.69
XLOC_025830	378.098	113.777	640.792	38.5864
XLOC_025850	145.062	108.206	244.729	128.685
XLOC_025851	3189.76	986.859	2747	1970.61
XLOC_025853	1173.73	2001.68	1177.97	1401.8
XLOC_025856	378.817	243.679	338.378	421.993
XLOC_025862	233.581	164.725	66.1246	147.41
XLOC_025866	737.45	1569.9	941.417	2291.5
XLOC_025874	135.871	276.482	626.914	1202.11
XLOC_025912	321.751	196.503	482.327	348.51
XLOC_025914	28.817	3.91206	0	10.7383
XLOC_025928	4244.93	47.0041	505.656	116.149
XLOC_025930	131.516	78.6991	149.355	96.3204
XLOC_025932	2316.19	1822.99	4236.72	1533.9
XLOC_025944	1930.06	1485.75	593.311	1970.24
XLOC_025953	376.752	624.579	440.762	234.987
XLOC_025957	5620.75	7581.66	3539.19	10691
XLOC_025975	2177.52	2844.31	609.858	3838.47
XLOC_025983	656.474	759.026	985.878	1294.32
XLOC_025999	59.3195	388.915	10.6248	53.0329
XLOC_026002	37.8216	5.45085	112.312	24.3828
XLOC_026008	34.0077	11.8202	107.31	16.3168
XLOC_026009	10.8656	0	103.198	9.49984
XLOC_026010	300.831	136.79	592.678	171.268
XLOC_026012	42.2435	0	368.932	28.3946
XLOC_026019	46286.2	36236.3	62138.5	52874.3
XLOC_026060	86.9429	325.732	93.9388	66.8822
XLOC_026069	172.031	469.563	110.071	389.725
XLOC_026080	269.442	240.793	286.93	397.646
XLOC_026115	373.838	664.481	285.803	436.112
XLOC_026121	577.779	834.76	421.609	729.997
XLOC_026129	4972.43	5942.83	4473.1	3623.39
XLOC_026132	785.289	538.468	994.245	462.262
XLOC_026139	5816.68	855.269	5290.83	1551.69
XLOC_026140	2445.3	686.836	4358.71	2003.55
XLOC_026148	1536.43	2842.3	6532.3	2327.62
XLOC_026169	139.805	23.2147	365.136	43.0581
XLOC_026207	691.746	385.484	893.976	482.948
XLOC_026229	1376.26	1011.78	1804.24	1316.98
XLOC_026240	163.972	181.339	94.0769	141.131
XLOC_026251	425.687	951.412	348.865	307.28
XLOC_026279	476.194	292.837	449.196	364.449
XLOC_026285	686.805	372.408	950.459	119.83
XLOC_026301	2119.2	1493.62	1205.5	1422.53
XLOC_026309	235.69	288.051	269.51	157.83
XLOC_026314	479.522	249.116	399.838	236.761
XLOC_026315	546.632	558.585	739.458	395.06
XLOC_026336	146.741	183.212	77.8337	164.977
XLOC_026340	481.333	24.9016	283.551	0
XLOC_026343	7834.44	5946.91	8200.43	4422.11
XLOC_026374	46.1172	122.466	65.7999	64.772
XLOC_026376	266.531	112.817	284.489	491.771
XLOC_026383	333.063	506.141	285.837	351.208
XLOC_026399	1580.39	3749.11	1395.3	2509.66
XLOC_026402	659.851	409.397	825.578	261.422
XLOC_026403	377.6	101.099	533.627	330.983
XLOC_026440	78.4421	23.1246	18.8377	117.489
XLOC_026452	131.879	148.535	122.916	104.053
XLOC_026459	221.366	295.043	88.0435	161.031
XLOC_026461	92.4051	32.6738	68.4816	48.5876
XLOC_026469	136.888	165.106	124.929	202.652
XLOC_026473	88.7915	168.338	90.9014	117.959
XLOC_026489	110.963	351.349	130.125	106.336
XLOC_026495	95.5684	23.762	896.257	215.79
XLOC_026496	609.757	1233.81	733.168	983.568
XLOC_026507	4249.48	3120.28	2338.15	1695.71
XLOC_026514	3387.65	1799.82	2232.39	3851.22
XLOC_026515	886.275	0	0	0
XLOC_026518	24.5786	0	0	209.931
XLOC_026532	365.75	358.628	557.138	329.732
XLOC_026548	971.587	230.227	1150.92	1462.58
XLOC_026559	855.361	619.173	2275.36	634.56
XLOC_026560	103.758	198.896	263.284	124.938
XLOC_026562	354.652	122.476	641.014	171.204
XLOC_026567	1695.38	3009.03	123.064	2367.63
XLOC_026585	14748.8	3179.86	11358.6	1769.85
XLOC_026612	251.771	219.529	361.81	421.774
XLOC_026618	347.75	434.602	288.24	305.059
XLOC_026623	67.8525	115.869	74.1548	76.2533
XLOC_026641	148.252	93.1135	108.823	201.977
XLOC_026656	607.368	610.895	3280.29	0
XLOC_026681	105.561	507.273	147.329	27.9464
XLOC_026726	696.322	220.268	868.025	203.943
XLOC_026785	3148.44	1217.57	7327.64	923.735
XLOC_026829	2645.62	510.639	3822.71	58.0712
XLOC_026842	188.318	217.508	139.69	300.385
XLOC_026852	78.4797	131.358	0	53.0257
XLOC_026873	98.9571	0	22.1105	0
XLOC_026912	342.575	279.36	330.619	503.129
XLOC_026913	61.756	98.3141	21.0687	55.865
XLOC_026922	1093.28	1371.73	770.594	1445.77
XLOC_026933	320.174	257.364	505.334	563.478
XLOC_026938	71.9877	63.8151	182.902	109.807
XLOC_026945	36.8074	86.5952	98.073	145.582
XLOC_026946	40.9268	51.3147	14.0982	87.3464
XLOC_026947	206.783	218.75	73.8242	541.056
XLOC_026981	1260.73	2697.82	1322.75	1795.28
XLOC_026983	135.225	0	299.41	56.5178
XLOC_026993	0	27.2332	10.3027	35.4403
XLOC_027060	61.2034	153.157	61.2746	88.755
XLOC_027068	360.253	435.561	230.031	280.278
XLOC_027072	1858.59	770.902	1276.33	1314.9
XLOC_027112	93.7873	19.1999	136.639	83.0208
XLOC_027166	2722.35	1584.85	4844.2	2977.44
XLOC_027170	16.1611	83.2772	48.6217	148.019
XLOC_027174	495.783	324.117	214.255	276.176
XLOC_027188	5041.88	4037.46	7049.2	3869.13
XLOC_027197	245.263	118.499	168.162	144.541
XLOC_027243	3.90487	0	0	46.4819
XLOC_027273	22.7668	65.6165	11.5373	31.1726
XLOC_027365	45.3123	148.812	46.8984	72.1578
XLOC_027386	604.793	704.487	257.016	636.669
XLOC_027423	116.731	72.2574	77.1927	53.3175
XLOC_027439	403.348	383.267	439.234	712
XLOC_027453	223.925	49.1079	185.192	108.619
XLOC_027454	33.2719	0	85.2943	25.3392
XLOC_027494	795.504	631.456	288.445	420.717
XLOC_027509	46.5209	52.5954	173.991	105.244
XLOC_027518	267.167	367.339	195.024	484.117
XLOC_027519	195.932	348.634	185.858	323.391
XLOC_027521	389.913	330.617	220.781	364.517
XLOC_027529	20.0879	0	14.2766	35.4938
XLOC_027531	264.859	259.693	470.825	405.029
XLOC_027558	306.625	200.268	239.229	349.093
XLOC_027565	156.888	21.17	24.3742	4.99334
XLOC_027567	671.31	1076.75	234.947	529.206
XLOC_027569	307.366	526.89	155.083	279.109
XLOC_027570	132.128	407.602	68.2584	137.074
XLOC_027571	165.885	261.344	115.873	130.449
XLOC_027598	383.963	303.633	141.567	206.566
XLOC_027616	502.68	685.226	624.179	848.971
XLOC_027638	538.958	384.541	1306.95	349.397
XLOC_027640	38.9775	24.623	87.7204	23.112
XLOC_027641	1029.98	1008.62	2442.82	797.593
XLOC_027642	114.142	69.6885	266.998	77.0463
XLOC_027654	364.44	546.587	434.986	325.747
XLOC_027672	89.9503	153.034	89.4234	45.4051
XLOC_027684	189.45	53.4162	78.2247	30.5236
XLOC_027712	381.634	207.336	443.29	883.562
XLOC_027723	9099.11	6353.66	15632.8	9720.23
XLOC_027725	8004.47	8971.61	13348	6679.49
XLOC_027727	149.614	13.6168	7.05832	0
XLOC_027734	73.7327	97.4221	42.8284	56.1989
XLOC_027754	926.359	1081.9	968.252	330.642
XLOC_027756	621.115	465.531	1228.12	637.035
XLOC_027781	420.699	264.987	457.657	413.647
XLOC_027805	350.918	261.822	514.327	402.126
XLOC_027818	4675.59	4642.14	9498.36	3169.59
XLOC_027826	253.808	235.87	124.343	192.899
XLOC_027833	31.3404	0	25.4993	51.2277
XLOC_027840	4340.41	3081	4568.8	5983.37
XLOC_027853	993.724	562.196	1043.5	1018.69
XLOC_027882	354.831	193.553	110.987	324.353
XLOC_027889	260.601	164.444	112.468	118.75
XLOC_027898	1822.11	883.179	1499.42	1092.23
XLOC_027914	1200.03	691.109	1305.33	1327.22
XLOC_027925	3507.39	2775.69	5442.76	3105.17
XLOC_027954	177.878	351.069	88.35	349.953
XLOC_027960	226.89	138.348	530.117	385.308
XLOC_027969	1448.05	854.544	1574.14	1700.4
XLOC_027979	32.2756	211.179	101.767	147.006
XLOC_027987	55.9804	64.3338	39.6486	100.321
XLOC_028001	381.626	163.307	30.037	157.404
XLOC_028007	148.273	297.959	157.572	203.353
XLOC_028010	574.316	235.34	240.09	350.215
XLOC_028014	103.133	0	6.81458	0
XLOC_028017	14890.5	10378.3	22054.3	7745.18
XLOC_028018	9952.12	8450.15	22175.1	3771.69
XLOC_028019	408.412	2448.14	160.931	2059.29
XLOC_028021	143407	262156	158632	101762
XLOC_028023	1682.71	136.585	1567.4	295.238
XLOC_028024	584.264	21.6588	467.474	33.9215
XLOC_028027	401.801	514.216	768.638	515.222
XLOC_028030	105.269	113.055	60.723	174.361
XLOC_028053	5045.7	4497.48	12780.1	6909.8
XLOC_028066	38.3629	30.898	138.589	58.0913
XLOC_028070	729.272	975.393	517.021	649.483
XLOC_028078	53.4317	38.2778	54.03	86.2877
XLOC_028083	531.33	125.537	463.864	292.529
XLOC_028111	12274.2	17058	9391.33	16554.8
XLOC_028118	2994.9	501.041	3556.77	1090.59
XLOC_028122	1453	766.635	1204.95	846.336
XLOC_028161	43.0485	0	73.8457	22.9936
XLOC_028162	400.109	39.1969	396.542	109.123
XLOC_028163	891.733	263.919	986.383	446.416
XLOC_028168	64.3634	233.229	131.177	155.874
XLOC_028175	211.41	297.777	189.9	303.122
XLOC_028176	2618.91	3101.59	1598	2504
XLOC_028182	336.717	340.575	527.721	318.633
XLOC_028184	674.595	494.393	1027.46	649.861
XLOC_028186	28.0239	27.2853	90.7353	20.0462
XLOC_028187	1094.32	674.303	1024.35	351.247
XLOC_028189	0	111.29	37.9707	35.1233
XLOC_028190	1560.84	826.83	1042.29	789.446
XLOC_028199	2048.36	1104.48	2412.76	1775.37
XLOC_028224	261.017	272.044	244.763	419.483
XLOC_028245	1892.74	1784.97	2374.12	1981.25
XLOC_028257	149.16	96.9732	141.201	199.059
XLOC_028270	752.864	551.047	800.415	1128.99
XLOC_028286	1952.78	1355.99	2039.34	1364.93
XLOC_028290	0	586.055	149.044	187.476
XLOC_028308	343.513	218.792	370.857	317.218
XLOC_028309	1099.54	397.343	745.989	325.917
XLOC_028310	154.335	66.527	156.776	48.4266
XLOC_028343	23.1385	0	440.944	143.487
XLOC_028365	5985.08	5541.14	8955.76	8716.07
XLOC_028371	208.405	56.9298	146.725	105.696
XLOC_028372	1851.78	314.402	1425.64	768.624
XLOC_028382	720.611	1196.21	400.138	410.591
XLOC_028397	13.9413	24.9149	0	48.7505
XLOC_028405	298.575	185.99	380.685	257.466
XLOC_028410	45.5295	74.4098	117.433	249.611
XLOC_028414	833.976	1772.87	1217.25	1592.03
XLOC_028421	22.2615	194.728	114.777	236.61
XLOC_028437	128.951	109.095	108.373	60.3321
XLOC_028444	29.6914	41.5359	159.057	264.072
XLOC_028448	763.587	40.2125	1108.17	282.244
XLOC_028501	1022.91	654.982	1272.93	795.727
XLOC_028523	440.598	491.071	286.623	396.177
XLOC_028547	145.014	47.3568	41.4353	137.986
XLOC_028550	118.386	126.296	371.043	260.738
XLOC_028551	262.616	153.037	368.285	214.382
XLOC_028563	761.05	3388.81	1239.05	1809.94
XLOC_028584	74.3837	79.9443	79.6051	221.328
XLOC_028589	106.222	0	267.714	30.299
