E_38_0	E_38_1	E_38_2	E_51_1	E_51_2	E_51_0	C_38_0	C_38_2	C_38_1	C_51_2	C_51_0	C_51_1
XLOC_000639	-0.122502647084204	-0.209091343011792	-0.129474992927369	0.494465083432299	0.488911609402088	0.407488716883146	-1.98283058310828	-1.79687972117823	-1.49067963038879	1.45634404054947	1.32822867809272	1.55602078933894
XLOC_000640	0.385584614385342	-0.158123460121441	-0.194947678324844	0.831260338539582	0.667833684000062	0.666365476360804	-2.3645441960454	-1.50997583622069	-1.56642100636735	1.13609466812692	1.09693658495529	1.00993681071173
XLOC_000641	-0.240060289676658	-2.05512888025075	-2.05512888025075	0.0150906052982789	0.641546362111837	0.769438112603549	-2.05512888025075	-2.05512888025075	-2.05512888025075	1.93219614906077	3.48574806891723	3.67168539293873
XLOC_000642	-0.874053010064486	-0.874053010064486	-0.874053010064486	-0.874053010064486	-0.874053010064486	1.95051398278981	-0.874053010064486	-0.874053010064486	-0.874053010064486	-0.874053010064486	2.93493079838379	2.98103230940678
XLOC_000643	0.503194869671192	0.499297658759565	0.258805444335756	0.278094347934314	0.582929906416459	0.644391907044857	-1.98129622099087	-1.24815108676074	-0.686019888300322	-0.0253552212656132	0.726020036290046	0.448088246865359
XLOC_000647	-0.341981640824184	-0.0372477809793796	0.0353318689365762	-0.196183315398662	-0.121341298211783	-0.443475789761385	0.378900580012402	0.19157047912085	0.252528030215771	0.303666907542892	-0.148620794335645	0.126852753682552
XLOC_000650	-0.316754512025485	-0.35408046910027	0.142993598393402	-0.143346951502321	0.461854830729957	-0.355953706526538	-0.494476521222612	0.151193622623882	-0.466204355741779	0.526375559006754	0.500420263857572	0.347978641507431
XLOC_000655	-0.0250912696783594	0.253861697644077	0.319042055298297	0.0286318013339546	-0.349091726336067	0.851717940004199	1.16989347286742	1.89367042316091	0.420893046758459	-2.87853389452389	-0.851805796230055	-0.833187750298939
XLOC_000657	-0.483857715470525	-0.834942476965917	-0.461683277613169	0.597628714537771	0.256029891633289	0.563568516149963	-0.856220179108982	-0.350615108520808	0.0188960755329406	0.638967619977549	0.582569769972672	0.329658169875215
XLOC_000662	-1.09259841153572	-0.130614072355405	-0.0443411799724274	-0.244956019120991	0.145462850803824	0.220179336238552	-0.329350438430401	0.245566355561452	0.333466616129568	-0.0560609405040653	0.290624706332038	0.662621196853567
XLOC_000691	0.17252759455678	0.729867008703507	0.619742477589101	-0.305140356669616	-0.513896361830299	0.581218743190115	-0.0896983977412571	-0.466084363685765	-2.49639462257672	0.238479083595232	0.931238689804695	0.598140505064228
XLOC_000692	-1.98882435133973	-2.59542669859187	-2.77233541260794	2.22125501307035	2.4422108040007	1.64103979741381	-3.17085924282002	-3.19825666292215	-2.25200961226222	3.34107979501865	3.15215794150109	3.17996862953932
XLOC_000737	0.693404317669291	-1.1216642729048	0.50346398859035	0.948555212644228	3.21395881645412	0.893407485593881	-1.1216642729048	0.477195816476905	-1.1216642729048	-1.1216642729048	-1.1216642729048	-1.1216642729048
XLOC_000743	0.584064037468313	-0.808940886055534	-0.0353276299211895	0.734776205272138	0.987375738777525	0.501282914384756	-0.566095109582839	-0.0181167694136359	-0.289125181416047	-0.45770195967017	-0.097021305890908	-0.535170053952412
XLOC_000751	0.275879158614432	-0.372260063414218	-0.297703216183471	0.944550207228696	0.596020108243336	0.451629231740593	-0.252818898930607	-0.672368708921482	0.0447071887826995	0.281883663539383	-0.203980271125248	-0.795538399574113
XLOC_000760	-0.158115890667139	0.397316081933852	0.491792456150218	-0.170417736540297	-0.304450598804802	-1.31910264828376	0.107336063283999	0.0286933356246548	0.521672678647596	-0.0302105534148218	0.0220892795345806	0.413397532535919
XLOC_000764	0.204581482148356	0.0720565546713896	-0.118296670913457	-0.408655870129536	0.0997286909906396	-0.333690438133377	-0.171083844049166	0.132327255466492	0.179991109187853	-0.0819013740159864	0.310730543002027	0.114212561774771
XLOC_000781	0.0474087045539253	-0.400757246552018	-0.500584306390504	-0.579797062937452	-0.249182964130027	-0.4930822278319	0.276607992050018	-0.168086093532221	-0.199045157246214	1.14225549993907	0.357849594276496	0.766413267800834
XLOC_000787	0.478786578953276	0.897180040821816	0.28051722225974	-1.41783248453449	-0.684912827359784	-1.18540445336464	0.976368264803306	1.22572454058026	1.01472970431417	-0.00792789443766484	-0.568333623649196	-1.00889506838679
XLOC_000791	0.089065470918908	0.0817754339913535	0.663412587691888	-0.63780779775279	-0.36769584665771	-0.795032765702898	0.616589684805618	0.771161454063312	0.518746909742145	-0.511967897880295	-0.247764772286979	-0.18048246093255
