tracking_id	E_38_0	E_38_1	E_38_2	E_51_1	E_51_2	E_51_0	C_38_0	C_38_2	C_38_1	C_51_2	C_51_0	C_51_1
XLOC_000929	1.09832	2.4412	1.79288	4.76984	5.88796	3.38142	12.0223	8.96075	6.29781	15.0566	8.55264	9.2489
XLOC_000931	34.048	60.2163	37.6506	101.359	106.965	96.9341	64.4052	54.7602	68.0164	68.3339	69.9761	56.2048
XLOC_000939	17.5732	29.2944	22.4111	60.8155	67.7116	52.9756	36.0669	43.8081	26.4508	41.6952	24.1029	27.7467
XLOC_000945	7.68826	8.95108	10.7573	0	0	0	0	1.99128	0	0	0	0
XLOC_000969	1.09832	2.4412	2.68933	0	0	0	0.858736	2.98692	0	2.3164	3.11005	6.40308
XLOC_000972	9.88491	21.1571	38.547	62.008	48.085	58.6113	89.3086	72.6817	81.8716	60.2265	45.8732	45.533
XLOC_000975	0	0	0	0	1.96265	0	2.57621	1.99128	3.77869	0	0	4.98018
XLOC_000980	12.0816	13.8335	9.86087	14.3095	16.6826	16.9071	16.316	13.939	20.153	12.7402	21.7704	18.4978
XLOC_000993	5.49162	8.95108	10.7573	14.3095	3.92531	6.76285	60.1115	42.8125	68.0164	3.4746	6.2201	16.3634
XLOC_000997	36.2447	53.7065	60.9581	31.004	36.3091	24.7971	78.145	73.6773	71.7951	28.955	34.9881	42.6872
XLOC_000998	2.19665	3.25494	8.96442	0	0	0	2.57621	0.995639	0	2.3164	3.88756	1.42291
XLOC_001000	1151.04	1131.9	1165.38	472.215	573.095	461.001	1179.9	1250.52	1199.1	631.22	624.343	697.936
XLOC_001001	5.49162	5.69614	1.79288	2.38492	1.96265	7.88999	2.57621	6.96948	1.25956	0	0	0
XLOC_001005	9.88491	11.3923	15.2395	59.6231	52.9917	60.8656	122.799	154.324	147.369	25.4804	20.2153	32.0154
XLOC_001017	258.106	653.429	646.335	527.068	878.288	615.419	1158.44	738.764	1083.22	786.419	607.237	982.518
XLOC_001019	69.1944	61.8438	67.2332	20.2718	39.2531	13.5257	72.9926	43.8081	54.1612	75.2831	38.8756	49.0903
XLOC_001020	50.5229	40.6867	45.7186	15.502	17.6639	12.3986	49.8067	42.8125	40.306	23.164	26.4354	18.4978
XLOC_001042	1.09832	0.813734	0.896442	0	0.981327	1.12714	0	0	0	4.6328	6.99761	0.711454
XLOC_001048	20.8681	21.1571	5.37865	4.76984	10.7946	6.76285	24.9034	25.8866	13.8552	8.10741	6.2201	4.26872
XLOC_001049	41.7363	39.873	34.0648	2.38492	3.92531	4.50856	53.2417	43.8081	26.4508	17.373	7.77513	11.3833
XLOC_001052	45.0313	66.7262	54.683	25.0417	21.5892	25.9242	126.234	68.6991	73.0546	25.4804	6.99761	25.6123
XLOC_001054	21.9665	13.8335	15.2395	20.2718	42.1971	30.4328	17.1747	9.95639	17.6339	23.164	21.7704	16.3634
XLOC_001055	81.2759	83.8146	82.4727	63.2004	55.9356	71.0099	57.5353	70.6904	75.5738	53.2773	49.7608	46.9559
XLOC_001091	13.1799	18.7159	24.2039	28.6191	21.5892	16.9071	13.7398	7.96512	15.1148	39.3788	29.5455	16.3634
XLOC_001105	25.2614	18.7159	14.3431	45.3135	28.4585	41.7042	28.3383	24.891	27.7104	9.26561	13.2177	19.9207
XLOC_001107	51.6212	50.4515	46.615	77.51	78.5062	101.443	42.0781	67.7035	64.2377	40.537	31.878	29.8811
XLOC_001123	28.5564	19.5296	21.5146	21.4643	29.4398	33.8142	60.9703	67.7035	69.2759	33.5878	23.3254	25.6123
XLOC_001131	1.09832	0.813734	4.48221	0	0	0	2.57621	1.99128	5.03825	0	0	0
XLOC_001134	38.4413	53.7065	43.9257	40.5437	35.3278	33.8142	36.0669	30.8648	31.4891	75.2831	87.0814	78.9714
XLOC_001143	17.5732	21.1571	15.2395	10.7322	7.85062	15.78	11.1636	14.9346	16.3743	6.94921	3.11005	3.55727
XLOC_001166	16.4748	13.8335	8.06798	59.6231	50.0477	39.4499	23.1859	19.9128	23.9317	19.6894	52.0933	26.3238
XLOC_001172	21.9665	8.95108	9.86087	15.502	13.7386	13.5257	19.7509	10.952	11.3361	12.7402	22.5479	13.5176
XLOC_001174	27.4581	27.667	14.3431	34.5814	28.4585	31.56	30.0558	36.8387	34.0082	17.373	9.33015	13.5176
XLOC_001191	14.2782	5.69614	7.17154	11.9246	16.6826	30.4328	27.4796	18.9171	27.7104	16.2148	15.5503	22.7665
XLOC_001196	10.9832	12.206	13.4466	20.2718	27.4772	24.7971	12.881	18.9171	16.3743	11.582	8.55264	9.96035
XLOC_001228	0	0	0	0	0	12.3986	0	0	0	0	0	0
XLOC_001229	2.19665	1.62747	0	0	0	0	0	0.995639	0	0	7.77513	0
XLOC_001270	1.09832	0	0	0	0	0	0	0	0	4.6328	0.777513	7.82599
XLOC_001278	6.58994	26.8532	16.136	7.15477	7.85062	6.76285	60.9703	45.7994	42.8251	23.164	24.8804	34.1498
XLOC_001279	8.78659	3.25494	9.86087	0	0	0	0	0	0	0	0	0
XLOC_001280	71.391	69.1674	71.7154	45.3135	27.4772	37.1957	183.77	169.259	170.041	26.6386	22.5479	25.6123
XLOC_001281	53.8178	108.227	149.706	52.4683	39.2531	60.8656	488.621	369.382	433.29	4.6328	1.55503	2.13436
XLOC_001283	25.2614	26.0395	22.4111	14.3095	14.7199	14.6528	53.2417	42.8125	47.8634	3.4746	1.55503	11.3833
XLOC_001285	0	0	4.48221	4.76984	0	0	1.71747	4.9782	13.8552	0	0	0
XLOC_001296	277.876	315.729	255.486	546.147	568.188	561.316	163.16	157.311	206.568	382.206	382.536	344.344
XLOC_001297	644.716	706.321	666.953	269.496	245.332	267.132	268.784	384.317	259.47	223.533	159.39	138.022
XLOC_001324	52.7195	65.0987	54.683	27.4266	12.7573	18.0343	152.855	83.6337	107.063	32.4296	27.9905	41.2643
XLOC_001328	0	1.62747	1.79288	5.96231	5.88796	7.88999	0	0	0	1.1582	4.66508	5.69163
XLOC_001356	7.68826	5.69614	8.06798	41.7361	20.6079	46.2128	16.316	28.8735	15.1148	13.8984	10.1077	13.5176
XLOC_001365	1030.23	875.578	808.591	1800.62	1694.75	1439.36	170.889	299.687	255.691	2268.92	1667.76	1864.01
XLOC_001367	0	0	0	4.76984	0.981327	0	1.71747	0	0	4.6328	1.55503	9.2489
XLOC_001385	391.003	293.758	319.134	234.915	240.425	276.15	277.372	361.417	306.074	119.295	154.725	109.564
XLOC_001389	182.322	196.924	214.25	158.597	125.61	143.147	188.063	208.089	192.713	60.2265	73.8637	98.1806
XLOC_001390	328.399	318.17	361.266	200.333	169.77	254.734	318.591	373.365	273.325	194.578	127.512	129.485
XLOC_001397	43.9329	81.3734	90.5407	46.506	53.973	41.7042	63.5465	68.6991	86.9098	47.4862	47.4283	61.185
XLOC_001399	34.048	48.0103	27.7897	19.0794	13.7386	10.1443	50.6654	75.6686	35.2678	11.582	10.8852	14.9405
XLOC_001400	142.782	163.561	129.984	69.1628	56.917	77.7727	158.866	149.346	125.956	55.5937	28.768	34.1498
XLOC_001402	307.531	266.905	243.832	42.9286	65.7489	82.2813	338.342	401.243	264.508	26.6386	16.3278	23.478
XLOC_001404	1356.43	1084.71	962.779	95.3969	72.6182	90.1713	585.658	662.1	478.634	64.8593	55.2034	81.8172
XLOC_001405	305.334	419.073	414.156	5.96231	12.7573	9.01713	79.0037	69.6948	47.8634	6.94921	0	1.42291
XLOC_001406	75.7843	98.4618	89.6442	1.19246	3.92531	5.63571	134.822	120.472	91.9481	0	0.777513	1.42291
XLOC_001408	51.6212	59.4026	40.3399	1.19246	0.981327	0	12.0223	6.96948	12.5956	0	0	0
XLOC_001409	1279.55	1138.41	1137.59	211.066	263.977	270.514	1413.48	1537.27	1139.9	142.459	84.7489	92.489
XLOC_001410	52.7195	52.079	43.0292	19.0794	18.6452	7.88999	41.2193	34.8474	34.0082	2.3164	5.44259	6.40308
XLOC_001411	24.1631	39.873	37.6506	1.19246	0.981327	1.12714	12.881	17.9215	10.0765	1.1582	1.55503	1.42291
XLOC_001419	13.1799	9.76481	7.17154	4.76984	4.90664	4.50856	17.1747	39.8256	18.8934	13.8984	15.5503	6.40308
XLOC_001449	278.974	202.62	163.153	0	0	1.12714	7.72863	8.96075	3.77869	0	0.777513	0
XLOC_001451	20.8681	20.3434	21.5146	1.19246	0	0	0	0	0	0	0	0
XLOC_001452	25.2614	26.8532	21.5146	0	0.981327	0	0	2.98692	0	0	0	0
XLOC_001471	20.8681	25.2258	20.6182	19.0794	14.7199	24.7971	46.3718	23.8953	46.6038	46.328	24.1029	36.2841
XLOC_001473	18.6715	30.9219	25.9968	5.96231	9.81327	2.25428	54.9591	22.8997	27.7104	13.8984	7.77513	15.652
XLOC_001490	41.7363	40.6867	34.9613	52.4683	40.2344	49.5942	15.4573	17.9215	25.1913	28.955	14.7727	16.3634
XLOC_001500	32.9497	35.8043	30.479	22.6568	32.3838	28.1785	16.316	20.9084	10.0765	33.5878	27.9905	22.7665
XLOC_001504	507.425	1265.36	1360.8	673.741	1106.94	707.845	1417.77	968.757	1647.51	798.001	928.35	1368.84
XLOC_001508	1.09832	0.813734	1.79288	0	0	0	0.858736	0	0	0	2.33254	4.98018
XLOC_001509	0	4.88241	1.79288	0	0	0	2.57621	3.98256	0	3.4746	4.66508	6.40308
XLOC_001529	0	0	0	0	2.94398	0	5.15242	2.98692	1.25956	1.1582	3.11005	4.98018
XLOC_001599	218.566	200.179	190.942	89.4346	105.983	107.078	218.978	243.932	231.76	57.9101	51.3158	68.2996
XLOC_001611	9.88491	6.50987	9.86087	4.76984	1.96265	5.63571	14.5985	2.98692	12.5956	3.4746	6.99761	4.26872
XLOC_001626	0	0	0.896442	4.76984	3.92531	3.38142	0	0	0	11.582	3.88756	10.6718
XLOC_001635	12.0816	20.3434	20.6182	54.8532	42.1971	23.67	22.3271	33.8517	20.153	17.373	20.2153	17.0749
XLOC_001642	28.5564	9.76481	9.86087	60.8155	58.8796	68.7556	24.9034	30.8648	37.7869	82.2323	47.4283	39.8414
XLOC_001653	19.7698	20.3434	22.4111	2.38492	5.88796	5.63571	24.0446	26.8823	16.3743	28.955	7.77513	16.3634
XLOC_001659	19.7698	17.9022	17.0324	4.76984	9.81327	5.63571	47.2305	28.8735	21.4126	24.3222	31.1005	25.6123
XLOC_001668	0	0	0	0	8.83194	0	0	0	1.25956	0	0	0
XLOC_001678	14.2782	4.06867	7.17154	2.38492	0.981327	4.50856	11.1636	12.9433	16.3743	0	0	0
XLOC_001682	2.19665	4.88241	2.68933	0	1.96265	2.25428	0	0	0	11.582	5.44259	9.96035
XLOC_001685	3.29497	2.4412	2.68933	1.19246	3.92531	5.63571	2.57621	0.995639	8.81694	0	0	0
XLOC_001686	0	1.62747	0.896442	0	0	0	1.71747	0.995639	0	1.1582	1.55503	9.96035
XLOC_001690	2.19665	0	0	0	0	0	2.57621	0.995639	0	0	4.66508	7.11454
XLOC_001700	355.857	327.935	278.794	279.036	257.108	277.277	51.5242	87.6163	75.5738	315.031	234.809	221.262
XLOC_001705	1.09832	13.0197	5.37865	3.57738	9.81327	7.88999	8.58736	5.97384	5.03825	3.4746	3.11005	7.82599
XLOC_001706	0	0	0	0	0	0	0	0	0	1.1582	6.99761	0
XLOC_001708	2.19665	0	0	0	0.981327	0	0	0	0	4.6328	4.66508	0
XLOC_001713	0	0	0	0	0	0	0	0	0	0	6.99761	0
XLOC_001723	10.9832	7.32361	6.2751	19.0794	14.7199	9.01713	5.15242	2.98692	5.03825	6.94921	10.1077	10.6718
XLOC_001732	82.3742	79.7459	88.7478	83.4723	89.3008	90.1713	85.8736	68.6991	108.322	165.623	122.069	125.216
XLOC_001734	675.469	511.025	410.571	530.645	406.269	449.729	69.5576	142.376	81.8716	412.32	268.242	269.641
XLOC_001742	38.4413	37.4318	32.2719	95.3969	55.9356	66.5013	41.2193	47.7907	45.3443	147.092	147.727	149.405
XLOC_001743	18.6715	10.5785	14.3431	38.1588	19.6265	13.5257	16.316	39.8256	30.2295	82.2323	59.091	54.7819
XLOC_001752	66.9977	70.7949	71.7154	10.7322	11.7759	5.63571	98.7547	63.7209	99.5054	6.94921	1.55503	4.26872
XLOC_001781	16.4748	6.50987	7.17154	25.0417	12.7573	36.0685	8.58736	9.95639	7.55738	17.373	29.5455	19.9207
XLOC_001783	56.0145	74.0498	56.4759	59.6231	85.3755	64.247	43.7956	40.8212	71.7951	134.351	134.51	144.425
XLOC_001784	28.5564	33.3631	24.2039	39.3512	56.917	51.8485	30.0558	32.8561	36.5273	101.922	81.6388	106.007
XLOC_001785	50.5229	63.4713	54.683	95.3969	147.199	122.858	72.1338	43.8081	89.4289	188.787	203.708	192.093
XLOC_001787	0	0	0	1.19246	0.981327	0	0.858736	0	0	2.3164	2.33254	5.69163
XLOC_001788	68.096	31.7356	37.6506	73.9326	59.8609	47.3399	46.3718	52.7689	44.0847	113.504	93.3015	93.9119
XLOC_001790	4.39329	4.06867	4.48221	2.38492	0	1.12714	6.86989	2.98692	2.51913	0	0	0
XLOC_001792	6.58994	3.25494	1.79288	0	0	0	10.3048	11.9477	5.03825	1.1582	0	0
XLOC_001795	143.88	104.972	108.47	200.333	163.882	196.123	129.669	169.259	122.178	125.086	124.402	106.007
XLOC_001809	16.4748	8.95108	10.7573	7.15477	14.7199	19.1614	18.8922	15.9302	8.81694	34.746	24.8804	29.1696
XLOC_001813	51.6212	110.668	92.3336	38.1588	41.2157	27.0514	76.4275	48.7863	80.612	37.0624	27.2129	30.5925
XLOC_001830	160.355	117.178	128.191	175.292	206.079	192.741	144.268	138.394	129.735	290.708	191.268	192.804
XLOC_001842	30.7531	88.697	84.2656	46.506	69.6742	51.8485	66.1227	50.7776	80.612	113.504	92.524	103.872
XLOC_001855	20.8681	19.5296	26.8933	2.38492	2.94398	5.63571	26.6208	18.9171	8.81694	3.4746	3.88756	7.11454
XLOC_001864	52.7195	33.3631	51.0972	70.3552	101.077	87.917	48.0892	35.843	52.9016	23.164	20.9928	22.7665
XLOC_001896	8.78659	3.25494	1.79288	13.1171	5.88796	3.38142	4.29368	0.995639	3.77869	15.0566	6.99761	2.13436
XLOC_001902	3.29497	10.5785	1.79288	0	0	0	0	0	0	0	0	0
XLOC_001910	14.2782	18.7159	24.2039	44.1211	47.1037	22.5428	45.513	17.9215	18.8934	22.0058	20.2153	14.9405
XLOC_001935	7.68826	4.06867	8.06798	26.2341	14.7199	10.1443	4.29368	6.96948	15.1148	3.4746	10.1077	7.11454
XLOC_001949	20.8681	28.4807	23.3075	33.3889	28.4585	39.4499	47.2305	46.7951	31.4891	22.0058	9.33015	10.6718
XLOC_001965	1.09832	2.4412	1.79288	1.19246	1.96265	10.1443	0	0	0	0	0.777513	2.84582
XLOC_001981	5.49162	5.69614	9.86087	16.6945	10.7946	16.9071	8.58736	16.9259	5.03825	22.0058	14.7727	24.1894
XLOC_001993	0	0	0	0	0.981327	1.12714	0.858736	0	1.25956	4.6328	0.777513	2.13436
XLOC_002010	7.68826	4.06867	2.68933	8.34723	9.81327	5.63571	11.1636	8.96075	10.0765	12.7402	11.6627	19.9207
XLOC_002024	160.355	420.701	384.574	101.359	144.255	76.6456	429.368	283.757	464.779	200.369	219.259	335.806
XLOC_002036	310.825	373.504	356.784	125.208	165.844	178.088	352.941	343.496	340.082	293.025	234.031	262.526
XLOC_002038	42.8346	77.3047	69.0261	17.8869	13.7386	21.4157	75.5688	62.7253	78.0929	23.164	26.4354	27.7467
XLOC_002042	47.2279	52.8927	62.751	56.0457	63.7863	66.5013	85.8736	99.5639	120.918	57.9101	38.8756	58.3392
XLOC_002044	32.9497	35.8043	44.8221	31.004	21.5892	40.5771	78.145	51.7732	75.5738	66.0175	46.6508	54.7819
XLOC_002045	74.686	98.4618	84.2656	73.9326	57.8983	66.5013	158.866	166.272	171.301	125.086	67.6436	83.9515
XLOC_002047	81.2759	63.4713	54.683	39.3512	49.0664	67.6285	66.1227	72.6817	56.6803	38.2206	33.433	33.4383
XLOC_002053	220.763	174.953	179.288	231.337	177.62	178.088	234.435	262.849	134.773	133.193	103.409	83.9515
XLOC_002055	621.651	731.547	622.131	113.284	217.855	190.487	852.725	836.337	721.729	149.408	181.938	202.053
XLOC_002067	14.2782	26.0395	16.136	38.1588	28.4585	46.2128	34.3495	19.9128	20.153	18.5312	10.1077	15.652
XLOC_002069	36.2447	27.667	29.5826	22.6568	25.5145	32.6871	11.1636	21.9041	16.3743	12.7402	10.8852	7.82599
XLOC_002083	28.5564	33.3631	32.2719	14.3095	1.96265	5.63571	37.7844	40.8212	27.7104	19.6894	10.1077	9.2489
XLOC_002107	24.1631	30.9219	36.7541	64.3929	73.5995	63.1199	41.2193	56.7514	35.2678	56.7519	38.0981	31.304
XLOC_002111	7.68826	18.7159	9.86087	8.34723	26.4958	14.6528	10.3048	19.9128	8.81694	24.3222	34.2106	31.304
XLOC_002112	41.7363	56.1477	43.9257	45.3135	66.7302	64.247	25.7621	28.8735	46.6038	66.0175	53.6484	58.3392
XLOC_002113	60.4078	34.9906	54.683	35.7738	48.085	37.1957	25.7621	10.952	31.4891	24.3222	27.9905	30.5925
XLOC_002118	20.8681	26.8532	30.479	9.53969	3.92531	7.88999	11.1636	17.9215	13.8552	11.582	10.1077	16.3634
XLOC_002119	74.686	131.825	116.538	75.1251	83.4128	94.6799	149.42	141.381	124.697	185.312	208.373	256.123
XLOC_002138	0	0.813734	0.896442	0	0	0	4.29368	0.995639	0	8.10741	6.99761	3.55727
XLOC_002157	40.638	40.6867	35.8577	84.6647	87.3381	77.7727	60.9703	80.6468	73.0546	44.0116	34.2106	36.9956
XLOC_002198	0	0	0.896442	0	2.94398	1.12714	0.858736	4.9782	1.25956	0	0	0
XLOC_002202	8.78659	7.32361	5.37865	1.19246	11.7759	5.63571	12.881	19.9128	16.3743	24.3222	10.1077	18.4978
XLOC_002203	6.58994	12.206	12.5502	4.76984	6.86929	3.38142	22.3271	24.891	16.3743	2.3164	2.33254	5.69163
XLOC_002219	32.9497	19.5296	22.4111	15.502	8.83194	10.1443	23.1859	13.939	17.6339	28.955	27.9905	32.0154
XLOC_002224	51.6212	67.5399	44.8221	71.5477	64.7676	69.8827	57.5353	90.6032	49.1229	83.3905	66.8661	73.9912
XLOC_002236	41.7363	65.9125	49.3043	26.2341	19.6265	40.5771	170.03	140.385	165.003	56.7519	46.6508	54.7819
XLOC_002238	26.3598	20.3434	21.5146	29.8115	19.6265	16.9071	80.7212	78.6555	55.4208	30.1132	21.7704	19.2093
XLOC_002241	37.343	69.1674	69.0261	40.5437	59.8609	45.0856	85.0149	66.7078	83.1311	50.9608	42.7632	53.359
XLOC_002253	98.8491	93.5794	126.398	120.439	124.629	91.2984	161.442	167.267	163.743	243.222	157.835	159.366
XLOC_002260	2.19665	15.4609	15.2395	10.7322	6.86929	7.88999	29.197	15.9302	20.153	24.3222	17.8828	44.1101
XLOC_002267	82.3742	74.0498	85.162	72.7401	74.5809	95.807	99.6134	111.512	55.4208	35.9042	62.201	39.13
XLOC_002273	0	2.4412	0.896442	0	0	0	0	0	0	0	4.66508	4.26872
XLOC_002277	57.1128	48.0103	38.547	20.2718	24.5332	29.3057	18.8922	24.891	37.7869	44.0116	33.433	29.8811
XLOC_002282	16.4748	20.3434	17.9288	9.53969	5.88796	15.78	27.4796	34.8474	21.4126	22.0058	14.7727	11.3833
XLOC_002302	0	1.62747	2.68933	0	2.94398	1.12714	0	0	0	1.1582	2.33254	5.69163
XLOC_002306	430.543	655.056	708.19	590.268	791.931	553.426	797.766	728.808	792.265	1278.65	781.4	892.874
XLOC_002325	0	5.69614	2.68933	2.38492	0	4.50856	0	0	0	1.1582	1.55503	0.711454
XLOC_002327	12.0816	39.0592	43.9257	10.7322	14.7199	9.01713	42.0781	11.9477	46.6038	10.4238	20.9928	56.9163
XLOC_002328	5.49162	0.813734	3.58577	0	0	0	7.72863	3.98256	8.81694	0	3.11005	2.84582
XLOC_002339	1903.39	1367.07	1800.06	2612.68	1362.08	2086.34	1614.42	1670.68	2002.7	2139.2	2488.82	2048.28
XLOC_002357	54.9162	52.079	60.0616	83.4723	63.7863	72.137	63.5465	60.734	54.1612	53.2773	45.8732	51.2247
XLOC_002358	36.2447	17.9022	21.5146	13.1171	20.6079	15.78	24.9034	17.9215	15.1148	17.373	24.8804	18.4978
XLOC_002363	48.3262	47.1966	52.8901	17.8869	8.83194	15.78	38.6431	51.7732	62.9781	18.5312	13.2177	22.0551
XLOC_002377	12.0816	8.13734	12.5502	31.004	18.6452	39.4499	28.3383	20.9084	13.8552	13.8984	10.1077	17.7863
XLOC_002379	10.9832	0.813734	5.37865	14.3095	22.5705	6.76285	6.01115	11.9477	6.29781	38.2206	22.5479	23.478
XLOC_002386	4.39329	8.13734	6.2751	9.53969	12.7573	18.0343	11.1636	8.96075	16.3743	34.746	20.9928	19.2093
XLOC_002389	24.1631	24.412	28.6862	8.34723	14.7199	13.5257	63.5465	83.6337	37.7869	2.3164	3.88756	8.53745
XLOC_002411	25.2614	35.8043	24.2039	51.2758	48.085	45.0856	193.216	238.953	210.347	106.555	99.5216	135.176
XLOC_002417	74.686	61.0301	63.6474	23.8492	30.4211	38.3228	63.5465	61.7296	64.2377	34.746	34.2106	34.1498
XLOC_002437	49.4245	39.0592	35.8577	22.6568	22.5705	22.5428	46.3718	52.7689	37.7869	60.2265	36.5431	30.5925
XLOC_002448	28.5564	71.6086	67.2332	29.8115	43.1784	37.1957	96.1785	74.673	107.063	18.5312	24.1029	40.5529
XLOC_002449	74.686	54.5202	61.8545	34.5814	51.029	74.3913	102.19	117.485	83.1311	39.3788	51.3158	49.0903
XLOC_002452	56.0145	76.491	59.1652	33.3889	29.4398	23.67	91.8848	80.6468	88.1694	70.6503	81.6388	71.1454
XLOC_002466	270.188	284.807	230.386	162.175	154.068	174.707	322.026	337.522	265.768	229.324	151.615	187.824
XLOC_002471	112.029	97.6481	121.02	162.175	136.404	137.511	110.777	120.472	96.9863	94.9725	111.962	91.0661
XLOC_002472	0	0	0	0	2.94398	0	0	0	0	8.10741	0	0.711454
XLOC_002485	13.1799	7.32361	13.4466	2.38492	4.90664	12.3986	19.7509	19.9128	17.6339	3.4746	4.66508	5.69163
XLOC_002488	30.7531	14.6472	13.4466	4.76984	1.96265	7.88999	23.1859	33.8517	12.5956	17.373	13.2177	12.8062
XLOC_002490	57.1128	52.079	33.1684	9.53969	8.83194	19.1614	37.7844	49.782	49.1229	26.6386	51.3158	31.304
XLOC_002497	2.19665	5.69614	9.86087	2.38492	0.981327	0	0	0	0	1.1582	1.55503	0
XLOC_002505	687.55	615.183	557.587	586.691	471.037	632.326	383.855	542.623	395.503	401.896	429.187	377.782
XLOC_002527	57.1128	34.1768	36.7541	13.1171	23.5518	34.9414	38.6431	30.8648	35.2678	15.0566	27.2129	27.7467
XLOC_002530	16.4748	21.9708	32.2719	40.5437	56.917	19.1614	32.632	12.9433	39.0464	57.9101	47.4283	46.2445
XLOC_002534	260.303	260.395	333.477	51.2758	63.7863	90.1713	363.245	260.858	326.227	69.4921	45.0957	69.011
XLOC_002536	21.9665	17.0884	6.2751	5.96231	5.88796	11.2714	16.316	16.9259	22.6721	3.4746	4.66508	13.5176
XLOC_002545	30.7531	26.8532	30.479	14.3095	15.7012	11.2714	36.0669	17.9215	31.4891	32.4296	28.768	27.7467
XLOC_002560	48.3262	79.7459	51.9937	41.7361	53.973	38.3228	32.632	54.7602	66.7568	48.6444	41.9857	59.0507
XLOC_002569	10.9832	7.32361	17.0324	20.2718	8.83194	25.9242	6.86989	10.952	7.55738	9.26561	8.55264	9.2489
XLOC_002570	12.0816	3.25494	11.6538	7.15477	8.83194	3.38142	12.0223	8.96075	5.03825	2.3164	4.66508	4.26872
XLOC_002575	577.718	571.241	511.869	453.135	299.305	424.932	488.621	520.719	405.579	313.873	300.12	282.447
XLOC_002593	12.0816	7.32361	1.79288	23.8492	22.5705	23.67	13.7398	13.939	10.0765	17.373	11.6627	14.9405
XLOC_002595	114.226	118.805	92.3336	189.601	173.695	162.308	77.2863	98.5683	79.3524	130.877	150.06	91.7775
XLOC_002630	4.39329	3.25494	2.68933	13.1171	1.96265	4.50856	1.71747	4.9782	2.51913	11.582	3.11005	2.84582
XLOC_002642	10.9832	12.206	23.3075	8.34723	7.85062	5.63571	12.881	7.96512	13.8552	10.4238	7.77513	9.96035
XLOC_002644	45.0313	31.7356	31.3755	41.7361	37.2904	36.0685	20.6097	11.9477	16.3743	53.2773	54.4259	70.4339
XLOC_002645	31.8514	23.5983	22.4111	34.5814	48.085	28.1785	12.0223	9.95639	8.81694	26.6386	30.323	31.304
XLOC_002672	35.1463	44.7554	25.1004	14.3095	23.5518	16.9071	33.4907	39.8256	55.4208	16.2148	23.3254	25.6123
XLOC_002688	97.7508	149.727	195.424	203.911	262.014	201.758	240.446	195.145	229.24	249.013	195.156	248.297
XLOC_002701	23.0648	27.667	25.1004	33.3889	47.1037	32.6871	14.5985	24.891	28.9699	18.5312	38.0981	29.1696
XLOC_002717	18.6715	22.7846	19.7217	11.9246	18.6452	11.2714	32.632	16.9259	23.9317	50.9608	45.8732	39.8414
XLOC_002744	50.5229	63.4713	57.3723	72.7401	89.3008	75.5185	57.5353	57.7471	55.4208	104.238	67.6436	87.5088
XLOC_002747	77.9809	68.3537	63.6474	125.208	128.554	165.69	89.3086	98.5683	89.4289	85.7069	103.409	80.3943
XLOC_002789	254.811	165.188	172.117	249.224	170.751	129.621	86.7324	92.5945	130.995	240.906	157.835	130.907
XLOC_002791	56.0145	84.6284	77.0941	45.3135	49.0664	63.1199	145.985	136.403	173.82	93.8143	71.5312	129.485
XLOC_002827	16.4748	20.3434	20.6182	3.57738	2.94398	11.2714	62.6878	45.7994	27.7104	5.79101	3.11005	2.84582
XLOC_002829	27.4581	30.9219	17.9288	13.1171	13.7386	12.3986	23.1859	26.8823	16.3743	3.4746	5.44259	13.5176
XLOC_002836	9.88491	24.412	12.5502	25.0417	18.6452	10.1443	30.0558	22.8997	30.2295	38.2206	17.8828	32.7269
XLOC_002839	40.638	27.667	36.7541	10.7322	13.7386	22.5428	37.7844	29.8692	18.8934	26.6386	24.1029	20.6322
XLOC_002840	35.1463	45.5691	38.547	56.0457	67.7116	50.7213	46.3718	26.8823	25.1913	27.7968	36.5431	38.4185
XLOC_002851	15.3765	12.206	11.6538	27.4266	26.4958	12.3986	8.58736	10.952	5.03825	34.746	38.0981	35.5727
XLOC_002870	1293.82	1171.78	1290.88	1739.8	1716.34	1859.78	1826.53	2279.02	1735.68	1219.59	1376.2	1358.17
XLOC_002895	41.7363	26.8532	31.3755	8.34723	11.7759	19.1614	46.3718	43.8081	35.2678	10.4238	10.1077	10.6718
XLOC_002902	2.19665	5.69614	4.48221	2.38492	0	7.88999	0.858736	0	0	0	0	0
XLOC_002908	1.09832	2.4412	1.79288	0	0	1.12714	0	0	0	2.3164	0.777513	4.26872
XLOC_002912	31.8514	48.8241	53.7865	42.9286	41.2157	39.4499	63.5465	25.8866	74.3142	81.0741	59.091	81.1057
XLOC_002945	8.78659	0.813734	7.17154	0	0	0	5.15242	0	0	0	0	0
XLOC_002949	447.018	384.083	373.816	599.808	362.11	465.509	342.636	338.517	340.082	383.365	454.845	389.877
XLOC_002952	17.5732	19.5296	8.96442	1.19246	0.981327	7.88999	11.1636	12.9433	16.3743	4.6328	3.11005	12.8062
XLOC_002955	79.0793	90.3245	72.6118	44.1211	34.3464	39.4499	90.1673	75.6686	61.7186	31.2714	47.4283	44.8216
XLOC_002957	180.125	209.943	234.868	127.593	130.516	118.35	164.019	154.324	171.301	156.357	132.955	159.366
XLOC_002959	30.7531	21.9708	31.3755	48.8909	33.3651	37.1957	31.7732	24.891	26.4508	70.6503	61.4235	59.7621
